id,label,split
val/n02979186/n02979186_15511.JPEG,cassette player,valid
val/n02979186/n02979186_9450.JPEG,cassette player,valid
val/n02979186/n02979186_2841.JPEG,cassette player,valid
val/n02979186/n02979186_10250.JPEG,cassette player,valid
val/n02979186/n02979186_16241.JPEG,cassette player,valid
val/n02979186/n02979186_19582.JPEG,cassette player,valid
val/n02979186/n02979186_18070.JPEG,cassette player,valid
val/n02979186/n02979186_1401.JPEG,cassette player,valid
val/n02979186/n02979186_18450.JPEG,cassette player,valid
val/n02979186/n02979186_23362.JPEG,cassette player,valid
val/n02979186/ILSVRC2012_val_00020400.JPEG,cassette player,valid
val/n02979186/n02979186_13231.JPEG,cassette player,valid
val/n02979186/n02979186_9411.JPEG,cassette player,valid
val/n02979186/n02979186_18131.JPEG,cassette player,valid
val/n02979186/n02979186_9131.JPEG,cassette player,valid
val/n02979186/n02979186_15931.JPEG,cassette player,valid
val/n02979186/n02979186_20220.JPEG,cassette player,valid
val/n02979186/n02979186_27252.JPEG,cassette player,valid
val/n02979186/n02979186_1200.JPEG,cassette player,valid
val/n02979186/n02979186_442.JPEG,cassette player,valid
val/n02979186/n02979186_8211.JPEG,cassette player,valid
val/n02979186/n02979186_25141.JPEG,cassette player,valid
val/n02979186/n02979186_600.JPEG,cassette player,valid
val/n02979186/n02979186_21472.JPEG,cassette player,valid
val/n02979186/n02979186_14271.JPEG,cassette player,valid
val/n02979186/n02979186_5481.JPEG,cassette player,valid
val/n02979186/n02979186_6012.JPEG,cassette player,valid
val/n02979186/n02979186_1300.JPEG,cassette player,valid
val/n02979186/n02979186_13502.JPEG,cassette player,valid
val/n02979186/n02979186_26802.JPEG,cassette player,valid
val/n02979186/n02979186_5932.JPEG,cassette player,valid
val/n02979186/n02979186_7492.JPEG,cassette player,valid
val/n02979186/n02979186_20160.JPEG,cassette player,valid
val/n02979186/n02979186_1611.JPEG,cassette player,valid
val/n02979186/n02979186_19190.JPEG,cassette player,valid
val/n02979186/n02979186_17172.JPEG,cassette player,valid
val/n02979186/n02979186_11782.JPEG,cassette player,valid
val/n02979186/n02979186_4511.JPEG,cassette player,valid
val/n02979186/n02979186_11000.JPEG,cassette player,valid
val/n02979186/n02979186_13740.JPEG,cassette player,valid
val/n02979186/n02979186_3200.JPEG,cassette player,valid
val/n02979186/n02979186_10211.JPEG,cassette player,valid
val/n02979186/n02979186_14050.JPEG,cassette player,valid
val/n02979186/n02979186_14630.JPEG,cassette player,valid
val/n02979186/n02979186_3462.JPEG,cassette player,valid
val/n02979186/n02979186_9910.JPEG,cassette player,valid
val/n02979186/n02979186_22871.JPEG,cassette player,valid
val/n02979186/n02979186_13722.JPEG,cassette player,valid
val/n02979186/n02979186_15800.JPEG,cassette player,valid
val/n02979186/n02979186_2810.JPEG,cassette player,valid
val/n02979186/n02979186_12172.JPEG,cassette player,valid
val/n02979186/n02979186_22992.JPEG,cassette player,valid
val/n02979186/n02979186_20561.JPEG,cassette player,valid
val/n02979186/n02979186_21392.JPEG,cassette player,valid
val/n02979186/n02979186_4971.JPEG,cassette player,valid
val/n02979186/n02979186_20730.JPEG,cassette player,valid
val/n02979186/n02979186_15350.JPEG,cassette player,valid
val/n02979186/n02979186_9112.JPEG,cassette player,valid
val/n02979186/n02979186_5792.JPEG,cassette player,valid
val/n02979186/n02979186_18720.JPEG,cassette player,valid
val/n02979186/n02979186_11151.JPEG,cassette player,valid
val/n02979186/n02979186_1961.JPEG,cassette player,valid
val/n02979186/n02979186_19011.JPEG,cassette player,valid
val/n02979186/n02979186_11861.JPEG,cassette player,valid
val/n02979186/n02979186_3010.JPEG,cassette player,valid
val/n02979186/n02979186_2172.JPEG,cassette player,valid
val/n02979186/n02979186_20701.JPEG,cassette player,valid
val/n02979186/n02979186_19820.JPEG,cassette player,valid
val/n02979186/n02979186_3672.JPEG,cassette player,valid
val/n02979186/n02979186_5781.JPEG,cassette player,valid
val/n02979186/n02979186_6531.JPEG,cassette player,valid
val/n02979186/n02979186_811.JPEG,cassette player,valid
val/n02979186/n02979186_16422.JPEG,cassette player,valid
val/n02979186/n02979186_27582.JPEG,cassette player,valid
val/n02979186/n02979186_5280.JPEG,cassette player,valid
val/n02979186/n02979186_6181.JPEG,cassette player,valid
val/n02979186/n02979186_18472.JPEG,cassette player,valid
val/n02979186/n02979186_13061.JPEG,cassette player,valid
val/n02979186/n02979186_1932.JPEG,cassette player,valid
val/n02979186/n02979186_27322.JPEG,cassette player,valid
val/n02979186/n02979186_24492.JPEG,cassette player,valid
val/n02979186/n02979186_5970.JPEG,cassette player,valid
val/n02979186/n02979186_3321.JPEG,cassette player,valid
val/n02979186/n02979186_13510.JPEG,cassette player,valid
val/n02979186/n02979186_3161.JPEG,cassette player,valid
val/n02979186/n02979186_15940.JPEG,cassette player,valid
val/n02979186/n02979186_2742.JPEG,cassette player,valid
val/n02979186/n02979186_18572.JPEG,cassette player,valid
val/n02979186/n02979186_9232.JPEG,cassette player,valid
val/n02979186/n02979186_14471.JPEG,cassette player,valid
val/n02979186/n02979186_4361.JPEG,cassette player,valid
val/n02979186/ILSVRC2012_val_00042982.JPEG,cassette player,valid
val/n02979186/n02979186_20880.JPEG,cassette player,valid
val/n02979186/n02979186_491.JPEG,cassette player,valid
val/n02979186/n02979186_18581.JPEG,cassette player,valid
val/n02979186/n02979186_960.JPEG,cassette player,valid
val/n02979186/n02979186_4001.JPEG,cassette player,valid
val/n02979186/n02979186_19690.JPEG,cassette player,valid
val/n02979186/n02979186_21640.JPEG,cassette player,valid
val/n02979186/n02979186_13250.JPEG,cassette player,valid
val/n02979186/n02979186_4090.JPEG,cassette player,valid
val/n02979186/n02979186_9041.JPEG,cassette player,valid
val/n02979186/n02979186_12101.JPEG,cassette player,valid
val/n02979186/n02979186_10230.JPEG,cassette player,valid
val/n02979186/n02979186_2642.JPEG,cassette player,valid
val/n02979186/n02979186_1630.JPEG,cassette player,valid
val/n02979186/n02979186_5460.JPEG,cassette player,valid
val/n02979186/n02979186_3182.JPEG,cassette player,valid
val/n02979186/ILSVRC2012_val_00042482.JPEG,cassette player,valid
val/n02979186/n02979186_16952.JPEG,cassette player,valid
val/n02979186/n02979186_10271.JPEG,cassette player,valid
val/n02979186/n02979186_10232.JPEG,cassette player,valid
val/n02979186/n02979186_17312.JPEG,cassette player,valid
val/n02979186/ILSVRC2012_val_00045110.JPEG,cassette player,valid
val/n02979186/n02979186_18940.JPEG,cassette player,valid
val/n02979186/n02979186_10751.JPEG,cassette player,valid
val/n02979186/n02979186_162.JPEG,cassette player,valid
val/n02979186/n02979186_24941.JPEG,cassette player,valid
val/n02979186/ILSVRC2012_val_00043121.JPEG,cassette player,valid
val/n02979186/n02979186_10111.JPEG,cassette player,valid
val/n02979186/n02979186_7060.JPEG,cassette player,valid
val/n02979186/n02979186_19542.JPEG,cassette player,valid
val/n02979186/n02979186_20620.JPEG,cassette player,valid
val/n02979186/n02979186_13280.JPEG,cassette player,valid
val/n02979186/n02979186_20362.JPEG,cassette player,valid
val/n02979186/n02979186_15862.JPEG,cassette player,valid
val/n02979186/n02979186_22111.JPEG,cassette player,valid
val/n02979186/n02979186_23911.JPEG,cassette player,valid
val/n02979186/n02979186_26590.JPEG,cassette player,valid
val/n02979186/n02979186_6882.JPEG,cassette player,valid
val/n02979186/n02979186_10670.JPEG,cassette player,valid
val/n02979186/n02979186_12590.JPEG,cassette player,valid
val/n02979186/n02979186_11881.JPEG,cassette player,valid
val/n02979186/n02979186_4830.JPEG,cassette player,valid
val/n02979186/n02979186_931.JPEG,cassette player,valid
val/n02979186/n02979186_6992.JPEG,cassette player,valid
val/n02979186/n02979186_6470.JPEG,cassette player,valid
val/n02979186/n02979186_9431.JPEG,cassette player,valid
val/n02979186/n02979186_351.JPEG,cassette player,valid
val/n02979186/n02979186_27110.JPEG,cassette player,valid
val/n02979186/n02979186_10691.JPEG,cassette player,valid
val/n02979186/n02979186_6122.JPEG,cassette player,valid
val/n02979186/n02979186_872.JPEG,cassette player,valid
val/n02979186/n02979186_22681.JPEG,cassette player,valid
val/n02979186/n02979186_22761.JPEG,cassette player,valid
val/n02979186/n02979186_7440.JPEG,cassette player,valid
val/n02979186/n02979186_11052.JPEG,cassette player,valid
val/n02979186/n02979186_1810.JPEG,cassette player,valid
val/n02979186/n02979186_15401.JPEG,cassette player,valid
val/n02979186/n02979186_731.JPEG,cassette player,valid
val/n02979186/n02979186_7672.JPEG,cassette player,valid
val/n02979186/n02979186_1542.JPEG,cassette player,valid
val/n02979186/n02979186_10402.JPEG,cassette player,valid
val/n02979186/n02979186_4720.JPEG,cassette player,valid
val/n02979186/n02979186_562.JPEG,cassette player,valid
val/n02979186/n02979186_1891.JPEG,cassette player,valid
val/n02979186/n02979186_23440.JPEG,cassette player,valid
val/n02979186/n02979186_7150.JPEG,cassette player,valid
val/n02979186/n02979186_3372.JPEG,cassette player,valid
val/n02979186/n02979186_10200.JPEG,cassette player,valid
val/n02979186/n02979186_11122.JPEG,cassette player,valid
val/n02979186/n02979186_2552.JPEG,cassette player,valid
val/n02979186/n02979186_2511.JPEG,cassette player,valid
val/n02979186/n02979186_4691.JPEG,cassette player,valid
val/n02979186/n02979186_13442.JPEG,cassette player,valid
val/n02979186/n02979186_2702.JPEG,cassette player,valid
val/n02979186/n02979186_930.JPEG,cassette player,valid
val/n02979186/n02979186_9470.JPEG,cassette player,valid
val/n02979186/n02979186_9011.JPEG,cassette player,valid
val/n02979186/n02979186_12140.JPEG,cassette player,valid
val/n02979186/n02979186_12260.JPEG,cassette player,valid
val/n02979186/n02979186_7712.JPEG,cassette player,valid
val/n02979186/n02979186_13841.JPEG,cassette player,valid
val/n02979186/n02979186_4690.JPEG,cassette player,valid
val/n02979186/n02979186_4032.JPEG,cassette player,valid
val/n02979186/n02979186_14100.JPEG,cassette player,valid
val/n02979186/n02979186_20600.JPEG,cassette player,valid
val/n02979186/n02979186_13281.JPEG,cassette player,valid
val/n02979186/ILSVRC2012_val_00035160.JPEG,cassette player,valid
val/n02979186/n02979186_19440.JPEG,cassette player,valid
val/n02979186/n02979186_1281.JPEG,cassette player,valid
val/n02979186/n02979186_13950.JPEG,cassette player,valid
val/n02979186/n02979186_24592.JPEG,cassette player,valid
val/n02979186/n02979186_10151.JPEG,cassette player,valid
val/n02979186/n02979186_11120.JPEG,cassette player,valid
val/n02979186/n02979186_4780.JPEG,cassette player,valid
val/n02979186/n02979186_2830.JPEG,cassette player,valid
val/n02979186/n02979186_15972.JPEG,cassette player,valid
val/n02979186/n02979186_27262.JPEG,cassette player,valid
val/n02979186/n02979186_4281.JPEG,cassette player,valid
val/n02979186/n02979186_4852.JPEG,cassette player,valid
val/n02979186/n02979186_3211.JPEG,cassette player,valid
val/n02979186/n02979186_9811.JPEG,cassette player,valid
val/n02979186/ILSVRC2012_val_00043731.JPEG,cassette player,valid
val/n02979186/n02979186_5612.JPEG,cassette player,valid
val/n02979186/n02979186_2772.JPEG,cassette player,valid
val/n02979186/n02979186_3620.JPEG,cassette player,valid
val/n02979186/n02979186_12122.JPEG,cassette player,valid
val/n02979186/n02979186_140.JPEG,cassette player,valid
val/n02979186/n02979186_7820.JPEG,cassette player,valid
val/n02979186/n02979186_3530.JPEG,cassette player,valid
val/n02979186/n02979186_12962.JPEG,cassette player,valid
val/n02979186/n02979186_16581.JPEG,cassette player,valid
val/n02979186/n02979186_21941.JPEG,cassette player,valid
val/n02979186/n02979186_3902.JPEG,cassette player,valid
val/n02979186/n02979186_4230.JPEG,cassette player,valid
val/n02979186/n02979186_26820.JPEG,cassette player,valid
val/n02979186/n02979186_11790.JPEG,cassette player,valid
val/n02979186/n02979186_17460.JPEG,cassette player,valid
val/n02979186/n02979186_5841.JPEG,cassette player,valid
val/n02979186/n02979186_12822.JPEG,cassette player,valid
val/n02979186/n02979186_24591.JPEG,cassette player,valid
val/n02979186/n02979186_9790.JPEG,cassette player,valid
val/n02979186/n02979186_23650.JPEG,cassette player,valid
val/n02979186/n02979186_14721.JPEG,cassette player,valid
val/n02979186/n02979186_19322.JPEG,cassette player,valid
val/n02979186/n02979186_20112.JPEG,cassette player,valid
val/n02979186/n02979186_1621.JPEG,cassette player,valid
val/n02979186/n02979186_21910.JPEG,cassette player,valid
val/n02979186/n02979186_11670.JPEG,cassette player,valid
val/n02979186/n02979186_14462.JPEG,cassette player,valid
val/n02979186/n02979186_9651.JPEG,cassette player,valid
val/n02979186/n02979186_17680.JPEG,cassette player,valid
val/n02979186/n02979186_13851.JPEG,cassette player,valid
val/n02979186/n02979186_19412.JPEG,cassette player,valid
val/n02979186/n02979186_17060.JPEG,cassette player,valid
val/n02979186/n02979186_3102.JPEG,cassette player,valid
val/n02979186/n02979186_22991.JPEG,cassette player,valid
val/n02979186/n02979186_13572.JPEG,cassette player,valid
val/n02979186/n02979186_16382.JPEG,cassette player,valid
val/n02979186/n02979186_8570.JPEG,cassette player,valid
val/n02979186/n02979186_3260.JPEG,cassette player,valid
val/n02979186/n02979186_1381.JPEG,cassette player,valid
val/n02979186/n02979186_40.JPEG,cassette player,valid
val/n02979186/n02979186_10912.JPEG,cassette player,valid
val/n02979186/n02979186_7531.JPEG,cassette player,valid
val/n02979186/n02979186_27632.JPEG,cassette player,valid
val/n02979186/n02979186_3371.JPEG,cassette player,valid
val/n02979186/n02979186_19091.JPEG,cassette player,valid
val/n02979186/n02979186_13661.JPEG,cassette player,valid
val/n02979186/n02979186_5980.JPEG,cassette player,valid
val/n02979186/n02979186_15441.JPEG,cassette player,valid
val/n02979186/n02979186_260.JPEG,cassette player,valid
val/n02979186/n02979186_5392.JPEG,cassette player,valid
val/n02979186/n02979186_7371.JPEG,cassette player,valid
val/n02979186/n02979186_5622.JPEG,cassette player,valid
val/n02979186/n02979186_1450.JPEG,cassette player,valid
val/n02979186/n02979186_2350.JPEG,cassette player,valid
val/n02979186/n02979186_70.JPEG,cassette player,valid
val/n02979186/n02979186_6390.JPEG,cassette player,valid
val/n02979186/n02979186_10612.JPEG,cassette player,valid
val/n02979186/n02979186_10532.JPEG,cassette player,valid
val/n02979186/n02979186_16192.JPEG,cassette player,valid
val/n02979186/n02979186_12060.JPEG,cassette player,valid
val/n02979186/n02979186_5962.JPEG,cassette player,valid
val/n02979186/n02979186_11410.JPEG,cassette player,valid
val/n02979186/n02979186_2051.JPEG,cassette player,valid
val/n02979186/n02979186_15521.JPEG,cassette player,valid
val/n02979186/n02979186_8122.JPEG,cassette player,valid
val/n02979186/n02979186_1632.JPEG,cassette player,valid
val/n02979186/n02979186_1692.JPEG,cassette player,valid
val/n02979186/n02979186_8861.JPEG,cassette player,valid
val/n02979186/n02979186_6271.JPEG,cassette player,valid
val/n02979186/n02979186_14601.JPEG,cassette player,valid
val/n02979186/n02979186_14251.JPEG,cassette player,valid
val/n02979186/n02979186_14712.JPEG,cassette player,valid
val/n02979186/n02979186_1061.JPEG,cassette player,valid
val/n02979186/n02979186_23730.JPEG,cassette player,valid
val/n02979186/n02979186_15432.JPEG,cassette player,valid
val/n02979186/n02979186_10870.JPEG,cassette player,valid
val/n02979186/n02979186_17470.JPEG,cassette player,valid
val/n02979186/n02979186_17940.JPEG,cassette player,valid
val/n02979186/n02979186_24140.JPEG,cassette player,valid
val/n02979186/n02979186_10041.JPEG,cassette player,valid
val/n02979186/n02979186_7362.JPEG,cassette player,valid
val/n02979186/n02979186_2230.JPEG,cassette player,valid
val/n02979186/n02979186_271.JPEG,cassette player,valid
val/n02979186/n02979186_19390.JPEG,cassette player,valid
val/n02979186/n02979186_12092.JPEG,cassette player,valid
val/n02979186/n02979186_3472.JPEG,cassette player,valid
val/n02979186/n02979186_4552.JPEG,cassette player,valid
val/n02979186/n02979186_22882.JPEG,cassette player,valid
val/n02979186/n02979186_16142.JPEG,cassette player,valid
val/n02979186/n02979186_18802.JPEG,cassette player,valid
val/n02979186/n02979186_6520.JPEG,cassette player,valid
val/n02979186/n02979186_2002.JPEG,cassette player,valid
val/n02979186/n02979186_9371.JPEG,cassette player,valid
val/n02979186/n02979186_5321.JPEG,cassette player,valid
val/n02979186/n02979186_27392.JPEG,cassette player,valid
val/n02979186/n02979186_20132.JPEG,cassette player,valid
val/n02979186/n02979186_11481.JPEG,cassette player,valid
val/n02979186/n02979186_27481.JPEG,cassette player,valid
val/n02979186/n02979186_11.JPEG,cassette player,valid
val/n02979186/n02979186_26822.JPEG,cassette player,valid
val/n02979186/n02979186_12681.JPEG,cassette player,valid
val/n03417042/n03417042_14381.JPEG,garbage truck,valid
val/n03417042/n03417042_10612.JPEG,garbage truck,valid
val/n03417042/n03417042_12031.JPEG,garbage truck,valid
val/n03417042/n03417042_9021.JPEG,garbage truck,valid
val/n03417042/n03417042_2671.JPEG,garbage truck,valid
val/n03417042/n03417042_3710.JPEG,garbage truck,valid
val/n03417042/n03417042_18582.JPEG,garbage truck,valid
val/n03417042/n03417042_10362.JPEG,garbage truck,valid
val/n03417042/n03417042_9610.JPEG,garbage truck,valid
val/n03417042/n03417042_9062.JPEG,garbage truck,valid
val/n03417042/n03417042_9601.JPEG,garbage truck,valid
val/n03417042/n03417042_6780.JPEG,garbage truck,valid
val/n03417042/n03417042_11552.JPEG,garbage truck,valid
val/n03417042/n03417042_22152.JPEG,garbage truck,valid
val/n03417042/ILSVRC2012_val_00032800.JPEG,garbage truck,valid
val/n03417042/n03417042_3771.JPEG,garbage truck,valid
val/n03417042/n03417042_7682.JPEG,garbage truck,valid
val/n03417042/n03417042_1841.JPEG,garbage truck,valid
val/n03417042/n03417042_28261.JPEG,garbage truck,valid
val/n03417042/n03417042_12002.JPEG,garbage truck,valid
val/n03417042/n03417042_5510.JPEG,garbage truck,valid
val/n03417042/n03417042_4232.JPEG,garbage truck,valid
val/n03417042/n03417042_11441.JPEG,garbage truck,valid
val/n03417042/n03417042_8872.JPEG,garbage truck,valid
val/n03417042/n03417042_18722.JPEG,garbage truck,valid
val/n03417042/n03417042_4511.JPEG,garbage truck,valid
val/n03417042/n03417042_742.JPEG,garbage truck,valid
val/n03417042/n03417042_11091.JPEG,garbage truck,valid
val/n03417042/n03417042_27630.JPEG,garbage truck,valid
val/n03417042/n03417042_910.JPEG,garbage truck,valid
val/n03417042/n03417042_3752.JPEG,garbage truck,valid
val/n03417042/ILSVRC2012_val_00002210.JPEG,garbage truck,valid
val/n03417042/n03417042_4542.JPEG,garbage truck,valid
val/n03417042/n03417042_6472.JPEG,garbage truck,valid
val/n03417042/n03417042_5221.JPEG,garbage truck,valid
val/n03417042/n03417042_12531.JPEG,garbage truck,valid
val/n03417042/n03417042_9052.JPEG,garbage truck,valid
val/n03417042/n03417042_4391.JPEG,garbage truck,valid
val/n03417042/n03417042_3952.JPEG,garbage truck,valid
val/n03417042/n03417042_7160.JPEG,garbage truck,valid
val/n03417042/n03417042_10462.JPEG,garbage truck,valid
val/n03417042/n03417042_2241.JPEG,garbage truck,valid
val/n03417042/n03417042_24020.JPEG,garbage truck,valid
val/n03417042/n03417042_28062.JPEG,garbage truck,valid
val/n03417042/n03417042_26951.JPEG,garbage truck,valid
val/n03417042/n03417042_24980.JPEG,garbage truck,valid
val/n03417042/n03417042_411.JPEG,garbage truck,valid
val/n03417042/n03417042_10442.JPEG,garbage truck,valid
val/n03417042/n03417042_12170.JPEG,garbage truck,valid
val/n03417042/n03417042_28400.JPEG,garbage truck,valid
val/n03417042/n03417042_18551.JPEG,garbage truck,valid
val/n03417042/n03417042_7621.JPEG,garbage truck,valid
val/n03417042/n03417042_3351.JPEG,garbage truck,valid
val/n03417042/ILSVRC2012_val_00022172.JPEG,garbage truck,valid
val/n03417042/n03417042_18450.JPEG,garbage truck,valid
val/n03417042/n03417042_10751.JPEG,garbage truck,valid
val/n03417042/n03417042_3141.JPEG,garbage truck,valid
val/n03417042/n03417042_6442.JPEG,garbage truck,valid
val/n03417042/n03417042_1850.JPEG,garbage truck,valid
val/n03417042/n03417042_6272.JPEG,garbage truck,valid
val/n03417042/n03417042_18932.JPEG,garbage truck,valid
val/n03417042/n03417042_9170.JPEG,garbage truck,valid
val/n03417042/n03417042_1182.JPEG,garbage truck,valid
val/n03417042/n03417042_28700.JPEG,garbage truck,valid
val/n03417042/n03417042_690.JPEG,garbage truck,valid
val/n03417042/n03417042_1280.JPEG,garbage truck,valid
val/n03417042/n03417042_9121.JPEG,garbage truck,valid
val/n03417042/n03417042_992.JPEG,garbage truck,valid
val/n03417042/n03417042_201.JPEG,garbage truck,valid
val/n03417042/n03417042_7191.JPEG,garbage truck,valid
val/n03417042/n03417042_8241.JPEG,garbage truck,valid
val/n03417042/n03417042_29361.JPEG,garbage truck,valid
val/n03417042/n03417042_3331.JPEG,garbage truck,valid
val/n03417042/n03417042_91.JPEG,garbage truck,valid
val/n03417042/n03417042_6662.JPEG,garbage truck,valid
val/n03417042/n03417042_7310.JPEG,garbage truck,valid
val/n03417042/n03417042_3272.JPEG,garbage truck,valid
val/n03417042/n03417042_29342.JPEG,garbage truck,valid
val/n03417042/n03417042_10141.JPEG,garbage truck,valid
val/n03417042/n03417042_18072.JPEG,garbage truck,valid
val/n03417042/n03417042_6521.JPEG,garbage truck,valid
val/n03417042/n03417042_12601.JPEG,garbage truck,valid
val/n03417042/n03417042_7530.JPEG,garbage truck,valid
val/n03417042/n03417042_10402.JPEG,garbage truck,valid
val/n03417042/n03417042_12190.JPEG,garbage truck,valid
val/n03417042/n03417042_1991.JPEG,garbage truck,valid
val/n03417042/n03417042_12232.JPEG,garbage truck,valid
val/n03417042/n03417042_7422.JPEG,garbage truck,valid
val/n03417042/n03417042_3140.JPEG,garbage truck,valid
val/n03417042/n03417042_581.JPEG,garbage truck,valid
val/n03417042/n03417042_5232.JPEG,garbage truck,valid
val/n03417042/n03417042_6312.JPEG,garbage truck,valid
val/n03417042/n03417042_12322.JPEG,garbage truck,valid
val/n03417042/n03417042_27022.JPEG,garbage truck,valid
val/n03417042/n03417042_9311.JPEG,garbage truck,valid
val/n03417042/n03417042_2060.JPEG,garbage truck,valid
val/n03417042/n03417042_14861.JPEG,garbage truck,valid
val/n03417042/n03417042_5631.JPEG,garbage truck,valid
val/n03417042/n03417042_15482.JPEG,garbage truck,valid
val/n03417042/n03417042_8552.JPEG,garbage truck,valid
val/n03417042/n03417042_652.JPEG,garbage truck,valid
val/n03417042/n03417042_6981.JPEG,garbage truck,valid
val/n03417042/n03417042_1330.JPEG,garbage truck,valid
val/n03417042/n03417042_6811.JPEG,garbage truck,valid
val/n03417042/n03417042_8192.JPEG,garbage truck,valid
val/n03417042/n03417042_25992.JPEG,garbage truck,valid
val/n03417042/n03417042_19020.JPEG,garbage truck,valid
val/n03417042/n03417042_10642.JPEG,garbage truck,valid
val/n03417042/n03417042_13151.JPEG,garbage truck,valid
val/n03417042/n03417042_18601.JPEG,garbage truck,valid
val/n03417042/n03417042_3821.JPEG,garbage truck,valid
val/n03417042/n03417042_14500.JPEG,garbage truck,valid
val/n03417042/n03417042_1651.JPEG,garbage truck,valid
val/n03417042/n03417042_1492.JPEG,garbage truck,valid
val/n03417042/n03417042_27840.JPEG,garbage truck,valid
val/n03417042/ILSVRC2012_val_00042802.JPEG,garbage truck,valid
val/n03417042/n03417042_27320.JPEG,garbage truck,valid
val/n03417042/n03417042_4491.JPEG,garbage truck,valid
val/n03417042/n03417042_1262.JPEG,garbage truck,valid
val/n03417042/n03417042_8822.JPEG,garbage truck,valid
val/n03417042/n03417042_14261.JPEG,garbage truck,valid
val/n03417042/n03417042_16000.JPEG,garbage truck,valid
val/n03417042/n03417042_6250.JPEG,garbage truck,valid
val/n03417042/n03417042_11072.JPEG,garbage truck,valid
val/n03417042/n03417042_16370.JPEG,garbage truck,valid
val/n03417042/n03417042_15970.JPEG,garbage truck,valid
val/n03417042/n03417042_10280.JPEG,garbage truck,valid
val/n03417042/n03417042_14000.JPEG,garbage truck,valid
val/n03417042/n03417042_6691.JPEG,garbage truck,valid
val/n03417042/n03417042_27231.JPEG,garbage truck,valid
val/n03417042/n03417042_20280.JPEG,garbage truck,valid
val/n03417042/n03417042_27361.JPEG,garbage truck,valid
val/n03417042/n03417042_8690.JPEG,garbage truck,valid
val/n03417042/n03417042_9620.JPEG,garbage truck,valid
val/n03417042/n03417042_4200.JPEG,garbage truck,valid
