id,label,split
train/n02979186/n02979186_5495.JPEG,482,train
train/n02979186/n02979186_5739.JPEG,482,train
train/n02979186/n02979186_16736.JPEG,482,train
train/n02979186/n02979186_19634.JPEG,482,train
train/n02979186/n02979186_19604.JPEG,482,train
train/n02979186/n02979186_2587.JPEG,482,train
train/n02979186/n02979186_10874.JPEG,482,train
train/n02979186/n02979186_22675.JPEG,482,train
train/n02979186/n02979186_20285.JPEG,482,train
train/n02979186/n02979186_12025.JPEG,482,train
train/n02979186/n02979186_14137.JPEG,482,train
train/n02979186/n02979186_25159.JPEG,482,train
train/n02979186/n02979186_73.JPEG,482,train
train/n02979186/n02979186_15694.JPEG,482,train
train/n02979186/n02979186_13289.JPEG,482,train
train/n02979186/n02979186_20416.JPEG,482,train
train/n02979186/n02979186_9918.JPEG,482,train
train/n02979186/n02979186_24829.JPEG,482,train
train/n02979186/n02979186_25129.JPEG,482,train
train/n02979186/n02979186_2949.JPEG,482,train
train/n02979186/n02979186_19337.JPEG,482,train
train/n02979186/n02979186_577.JPEG,482,train
train/n02979186/n02979186_11713.JPEG,482,train
train/n02979186/n02979186_2488.JPEG,482,train
train/n02979186/n02979186_4938.JPEG,482,train
train/n02979186/n02979186_11128.JPEG,482,train
train/n02979186/n02979186_13873.JPEG,482,train
train/n02979186/n02979186_24925.JPEG,482,train
train/n02979186/n02979186_9076.JPEG,482,train
train/n02979186/n02979186_14067.JPEG,482,train
train/n02979186/n02979186_1205.JPEG,482,train
train/n02979186/n02979186_5337.JPEG,482,train
train/n02979186/n02979186_7103.JPEG,482,train
train/n02979186/n02979186_14958.JPEG,482,train
train/n02979186/n02979186_14403.JPEG,482,train
train/n02979186/n02979186_10036.JPEG,482,train
train/n02979186/n02979186_7743.JPEG,482,train
train/n02979186/n02979186_11396.JPEG,482,train
train/n02979186/n02979186_8449.JPEG,482,train
train/n02979186/n02979186_2767.JPEG,482,train
train/n02979186/n02979186_13407.JPEG,482,train
train/n02979186/n02979186_25887.JPEG,482,train
train/n02979186/n02979186_16193.JPEG,482,train
train/n02979186/n02979186_11953.JPEG,482,train
train/n02979186/n02979186_14916.JPEG,482,train
train/n02979186/n02979186_26755.JPEG,482,train
train/n02979186/n02979186_14279.JPEG,482,train
train/n02979186/n02979186_17356.JPEG,482,train
train/n02979186/n02979186_603.JPEG,482,train
train/n02979186/n02979186_11675.JPEG,482,train
train/n02979186/n02979186_15039.JPEG,482,train
train/n02979186/n02979186_13847.JPEG,482,train
train/n02979186/n02979186_1314.JPEG,482,train
train/n02979186/n02979186_10598.JPEG,482,train
train/n02979186/n02979186_4754.JPEG,482,train
train/n02979186/n02979186_337.JPEG,482,train
train/n02979186/n02979186_11897.JPEG,482,train
train/n02979186/ILSVRC2012_val_00033397.JPEG,482,train
train/n02979186/n02979186_15188.JPEG,482,train
train/n02979186/n02979186_12319.JPEG,482,train
train/n02979186/n02979186_6008.JPEG,482,train
train/n02979186/n02979186_825.JPEG,482,train
train/n02979186/n02979186_10006.JPEG,482,train
train/n02979186/n02979186_13669.JPEG,482,train
train/n02979186/n02979186_6793.JPEG,482,train
train/n02979186/n02979186_11539.JPEG,482,train
train/n02979186/n02979186_16408.JPEG,482,train
train/n02979186/n02979186_12284.JPEG,482,train
train/n02979186/n02979186_1626.JPEG,482,train
train/n02979186/ILSVRC2012_val_00049106.JPEG,482,train
train/n02979186/n02979186_21438.JPEG,482,train
train/n02979186/n02979186_4273.JPEG,482,train
train/n02979186/n02979186_6176.JPEG,482,train
train/n02979186/n02979186_14735.JPEG,482,train
train/n02979186/n02979186_7.JPEG,482,train
train/n02979186/n02979186_469.JPEG,482,train
train/n02979186/n02979186_5163.JPEG,482,train
train/n02979186/n02979186_5663.JPEG,482,train
train/n02979186/n02979186_2819.JPEG,482,train
train/n02979186/n02979186_26217.JPEG,482,train
train/n02979186/n02979186_2516.JPEG,482,train
train/n02979186/n02979186_11447.JPEG,482,train
train/n02979186/n02979186_2385.JPEG,482,train
train/n02979186/n02979186_13613.JPEG,482,train
train/n02979186/n02979186_4293.JPEG,482,train
train/n02979186/n02979186_14464.JPEG,482,train
train/n02979186/n02979186_11407.JPEG,482,train
train/n02979186/n02979186_1984.JPEG,482,train
train/n02979186/n02979186_2383.JPEG,482,train
train/n02979186/n02979186_1114.JPEG,482,train
train/n02979186/n02979186_906.JPEG,482,train
train/n02979186/n02979186_10747.JPEG,482,train
train/n02979186/n02979186_17034.JPEG,482,train
train/n02979186/n02979186_2693.JPEG,482,train
train/n02979186/n02979186_26708.JPEG,482,train
train/n02979186/n02979186_8919.JPEG,482,train
train/n02979186/n02979186_13096.JPEG,482,train
train/n02979186/n02979186_2216.JPEG,482,train
train/n02979186/n02979186_10864.JPEG,482,train
train/n02979186/n02979186_6056.JPEG,482,train
train/n02979186/ILSVRC2012_val_00042347.JPEG,482,train
train/n02979186/n02979186_19728.JPEG,482,train
train/n02979186/n02979186_16585.JPEG,482,train
train/n02979186/n02979186_7149.JPEG,482,train
train/n02979186/n02979186_8824.JPEG,482,train
train/n02979186/n02979186_22324.JPEG,482,train
train/n02979186/n02979186_15079.JPEG,482,train
train/n02979186/n02979186_1198.JPEG,482,train
train/n02979186/n02979186_12705.JPEG,482,train
train/n02979186/ILSVRC2012_val_00035803.JPEG,482,train
train/n02979186/n02979186_13427.JPEG,482,train
train/n02979186/n02979186_18289.JPEG,482,train
train/n02979186/n02979186_2548.JPEG,482,train
train/n02979186/n02979186_1504.JPEG,482,train
train/n02979186/n02979186_25404.JPEG,482,train
train/n02979186/n02979186_10135.JPEG,482,train
train/n02979186/n02979186_5396.JPEG,482,train
train/n02979186/n02979186_966.JPEG,482,train
train/n02979186/ILSVRC2012_val_00033657.JPEG,482,train
train/n02979186/n02979186_10097.JPEG,482,train
train/n02979186/n02979186_14709.JPEG,482,train
train/n02979186/n02979186_14008.JPEG,482,train
train/n02979186/n02979186_2717.JPEG,482,train
train/n02979186/n02979186_21218.JPEG,482,train
train/n02979186/n02979186_15824.JPEG,482,train
train/n02979186/n02979186_3333.JPEG,482,train
train/n02979186/n02979186_25278.JPEG,482,train
train/n02979186/ILSVRC2012_val_00018559.JPEG,482,train
train/n02979186/n02979186_9137.JPEG,482,train
train/n02979186/n02979186_26319.JPEG,482,train
train/n02979186/n02979186_5994.JPEG,482,train
train/n02979186/n02979186_9308.JPEG,482,train
train/n02979186/n02979186_16836.JPEG,482,train
train/n02979186/n02979186_25179.JPEG,482,train
train/n02979186/n02979186_4476.JPEG,482,train
train/n02979186/n02979186_15777.JPEG,482,train
train/n02979186/n02979186_2105.JPEG,482,train
train/n02979186/n02979186_14563.JPEG,482,train
train/n02979186/n02979186_10713.JPEG,482,train
train/n02979186/n02979186_6478.JPEG,482,train
train/n02979186/n02979186_20108.JPEG,482,train
train/n02979186/n02979186_9538.JPEG,482,train
train/n02979186/n02979186_12137.JPEG,482,train
train/n02979186/n02979186_1988.JPEG,482,train
train/n02979186/n02979186_17754.JPEG,482,train
train/n02979186/n02979186_6718.JPEG,482,train
train/n02979186/n02979186_3725.JPEG,482,train
train/n02979186/n02979186_3119.JPEG,482,train
train/n02979186/n02979186_3778.JPEG,482,train
train/n02979186/n02979186_10933.JPEG,482,train
train/n02979186/n02979186_5638.JPEG,482,train
train/n02979186/n02979186_13463.JPEG,482,train
train/n02979186/n02979186_20355.JPEG,482,train
train/n02979186/n02979186_10117.JPEG,482,train
train/n02979186/n02979186_22076.JPEG,482,train
train/n02979186/n02979186_11243.JPEG,482,train
train/n02979186/n02979186_14237.JPEG,482,train
train/n02979186/n02979186_16545.JPEG,482,train
train/n02979186/n02979186_5556.JPEG,482,train
train/n02979186/n02979186_9756.JPEG,482,train
train/n02979186/n02979186_2029.JPEG,482,train
train/n02979186/n02979186_13415.JPEG,482,train
train/n02979186/n02979186_3014.JPEG,482,train
train/n02979186/n02979186_11016.JPEG,482,train
train/n02979186/n02979186_1769.JPEG,482,train
train/n02979186/n02979186_13637.JPEG,482,train
train/n02979186/n02979186_1469.JPEG,482,train
train/n02979186/n02979186_16417.JPEG,482,train
train/n02979186/n02979186_20038.JPEG,482,train
train/n02979186/n02979186_24154.JPEG,482,train
train/n02979186/n02979186_9643.JPEG,482,train
train/n02979186/n02979186_20577.JPEG,482,train
train/n02979186/n02979186_11859.JPEG,482,train
train/n02979186/n02979186_9415.JPEG,482,train
train/n02979186/ILSVRC2012_val_00044373.JPEG,482,train
train/n02979186/n02979186_2807.JPEG,482,train
train/n02979186/n02979186_26475.JPEG,482,train
train/n02979186/n02979186_4265.JPEG,482,train
train/n02979186/n02979186_22575.JPEG,482,train
train/n02979186/n02979186_5947.JPEG,482,train
train/n02979186/n02979186_1299.JPEG,482,train
train/n02979186/n02979186_733.JPEG,482,train
train/n02979186/n02979186_893.JPEG,482,train
train/n02979186/n02979186_8025.JPEG,482,train
train/n02979186/n02979186_78.JPEG,482,train
train/n02979186/n02979186_83.JPEG,482,train
train/n02979186/n02979186_15127.JPEG,482,train
train/n02979186/n02979186_8889.JPEG,482,train
train/n02979186/n02979186_14015.JPEG,482,train
train/n02979186/n02979186_13545.JPEG,482,train
train/n02979186/n02979186_10364.JPEG,482,train
train/n02979186/n02979186_2226.JPEG,482,train
train/n02979186/n02979186_12198.JPEG,482,train
train/n02979186/n02979186_13588.JPEG,482,train
train/n02979186/n02979186_24124.JPEG,482,train
train/n02979186/n02979186_1225.JPEG,482,train
train/n02979186/n02979186_15639.JPEG,482,train
train/n02979186/n02979186_16437.JPEG,482,train
train/n02979186/n02979186_237.JPEG,482,train
train/n02979186/n02979186_5378.JPEG,482,train
train/n02979186/n02979186_758.JPEG,482,train
train/n02979186/n02979186_495.JPEG,482,train
train/n02979186/n02979186_14644.JPEG,482,train
train/n02979186/n02979186_10263.JPEG,482,train
train/n02979186/n02979186_2338.JPEG,482,train
train/n02979186/n02979186_23104.JPEG,482,train
train/n02979186/n02979186_14953.JPEG,482,train
train/n02979186/n02979186_10798.JPEG,482,train
train/n02979186/n02979186_11883.JPEG,482,train
train/n02979186/n02979186_12173.JPEG,482,train
train/n02979186/n02979186_25357.JPEG,482,train
train/n02979186/n02979186_18288.JPEG,482,train
train/n02979186/n02979186_13346.JPEG,482,train
train/n02979186/n02979186_10749.JPEG,482,train
train/n02979186/n02979186_12694.JPEG,482,train
train/n02979186/n02979186_14857.JPEG,482,train
train/n02979186/n02979186_12898.JPEG,482,train
train/n02979186/n02979186_4279.JPEG,482,train
train/n02979186/n02979186_24434.JPEG,482,train
train/n02979186/n02979186_20745.JPEG,482,train
train/n02979186/n02979186_15703.JPEG,482,train
train/n02979186/n02979186_10179.JPEG,482,train
train/n02979186/n02979186_26879.JPEG,482,train
train/n02979186/n02979186_2147.JPEG,482,train
train/n02979186/n02979186_19683.JPEG,482,train
train/n02979186/n02979186_97.JPEG,482,train
train/n02979186/n02979186_205.JPEG,482,train
train/n02979186/n02979186_14878.JPEG,482,train
train/n02979186/n02979186_1744.JPEG,482,train
train/n02979186/n02979186_8254.JPEG,482,train
train/n02979186/n02979186_3306.JPEG,482,train
train/n02979186/n02979186_3238.JPEG,482,train
train/n02979186/n02979186_17396.JPEG,482,train
train/n02979186/n02979186_19433.JPEG,482,train
train/n02979186/n02979186_228.JPEG,482,train
train/n02979186/n02979186_24084.JPEG,482,train
train/n02979186/n02979186_3924.JPEG,482,train
train/n02979186/n02979186_23309.JPEG,482,train
train/n02979186/n02979186_745.JPEG,482,train
train/n02979186/n02979186_8297.JPEG,482,train
train/n02979186/n02979186_268.JPEG,482,train
train/n02979186/n02979186_12375.JPEG,482,train
train/n02979186/n02979186_23274.JPEG,482,train
train/n02979186/n02979186_27427.JPEG,482,train
train/n02979186/n02979186_3429.JPEG,482,train
train/n02979186/n02979186_22016.JPEG,482,train
train/n02979186/n02979186_7437.JPEG,482,train
train/n02979186/n02979186_948.JPEG,482,train
train/n02979186/n02979186_1288.JPEG,482,train
train/n02979186/n02979186_323.JPEG,482,train
train/n02979186/n02979186_12274.JPEG,482,train
train/n02979186/n02979186_19208.JPEG,482,train
train/n02979186/n02979186_15298.JPEG,482,train
train/n02979186/n02979186_10013.JPEG,482,train
train/n02979186/n02979186_25217.JPEG,482,train
train/n02979186/n02979186_15599.JPEG,482,train
train/n02979186/n02979186_3625.JPEG,482,train
train/n02979186/n02979186_20898.JPEG,482,train
train/n02979186/n02979186_17826.JPEG,482,train
train/n02979186/n02979186_11864.JPEG,482,train
train/n02979186/n02979186_26456.JPEG,482,train
train/n02979186/n02979186_8558.JPEG,482,train
train/n02979186/n02979186_26976.JPEG,482,train
train/n02979186/n02979186_5043.JPEG,482,train
train/n02979186/n02979186_8816.JPEG,482,train
train/n02979186/n02979186_10349.JPEG,482,train
train/n02979186/n02979186_20496.JPEG,482,train
train/n02979186/n02979186_17453.JPEG,482,train
train/n02979186/n02979186_13377.JPEG,482,train
train/n02979186/n02979186_7354.JPEG,482,train
train/n02979186/n02979186_1897.JPEG,482,train
train/n02979186/n02979186_1043.JPEG,482,train
train/n02979186/n02979186_3968.JPEG,482,train
train/n02979186/ILSVRC2012_val_00042648.JPEG,482,train
train/n02979186/n02979186_6314.JPEG,482,train
train/n02979186/n02979186_11954.JPEG,482,train
train/n02979186/n02979186_1516.JPEG,482,train
train/n02979186/n02979186_11918.JPEG,482,train
train/n02979186/n02979186_25396.JPEG,482,train
train/n02979186/n02979186_22884.JPEG,482,train
train/n02979186/n02979186_3127.JPEG,482,train
train/n02979186/n02979186_6989.JPEG,482,train
train/n02979186/n02979186_2938.JPEG,482,train
train/n02979186/n02979186_3397.JPEG,482,train
train/n02979186/n02979186_2889.JPEG,482,train
train/n02979186/n02979186_27736.JPEG,482,train
train/n02979186/n02979186_15323.JPEG,482,train
train/n02979186/ILSVRC2012_val_00048478.JPEG,482,train
train/n02979186/n02979186_1196.JPEG,482,train
train/n02979186/n02979186_10877.JPEG,482,train
train/n02979186/n02979186_2839.JPEG,482,train
train/n02979186/n02979186_19413.JPEG,482,train
train/n02979186/n02979186_19806.JPEG,482,train
train/n02979186/n02979186_1719.JPEG,482,train
train/n02979186/n02979186_198.JPEG,482,train
train/n02979186/n02979186_26067.JPEG,482,train
train/n02979186/n02979186_14116.JPEG,482,train
train/n02979186/n02979186_4447.JPEG,482,train
train/n02979186/n02979186_3349.JPEG,482,train
train/n02979186/n02979186_11534.JPEG,482,train
train/n02979186/n02979186_13513.JPEG,482,train
train/n02979186/n02979186_23219.JPEG,482,train
train/n02979186/n02979186_13404.JPEG,482,train
train/n02979186/n02979186_1467.JPEG,482,train
train/n02979186/n02979186_606.JPEG,482,train
train/n02979186/n02979186_20619.JPEG,482,train
train/n02979186/n02979186_3927.JPEG,482,train
